品號 | SKU,品名 | Product Name,標準售價 | Standard Price | Giá chuẩn,中盤價 | Whole sale price |  Giá sỉ,成箱價 | Price per box
G0104009,日本盛 晚酌,750,630,630
G0104010,日本盛 晚酌 生貯蔵酒-香-停用,500,420,450
G0104011,美登利Classical清酒-停用,0,175,0
G0104012,美登利Premium純米吟醸-停用,0,230,0
G0104013,日本盛 晚酌,500,420,450
G0104014,日本盛 晚酌 辛口,92,76,84
G0104015,日本盛 晚酌,280,235,250
G0104016,日本盛 晚酌 辛口,0,0,0
G0104017,美登利Classical清酒,0,175,0
G0104018,美登利Premium純米吟醸,0,230,0
G0104019,國盛藏出辛口1.8L,460,391,451
G0105001,Negrita櫻桃白蘭地50% 1L(停售),"1,400","1,100",0
G0105002,Negrita調和櫻桃白蘭地45% 1L,800,680,0
G0105003,Negrita洋梨蒸餾酒50% 500ml(原廠停售),700,510,600
G0105004,Negrita覆盆子蒸餾酒50% 500ml(原廠規格轉換停用),700,550,0
G0105005,Negrita柑橘蒸餾酒60% 500ml,700,550,0
G0105006,Negrita橙皮酒60% 500ml,700,550,0
G0105007,Negrita波本香草香甜酒20% 500ml-(商品規格轉換停用),"1,500","1,200",0
G0105008,Negrita杏仁香甜酒60% 500ml,700,595,0
G0105009,Negrita波本香草香甜酒20%1L(停售),"2,400","1,700",2100
G0105010,Negrita香甜奶酒-蜜桃15%,650,540,600
G0105011,Negrita香甜奶酒-芒果15%,650,540,600
G0105012,Negrita香甜奶酒-覆盆子15%,700,580,650
G0105013,Negrita香甜奶酒-黑醋栗15%,600,500,560
G0105014,Negrita覆盆子蒸餾酒50% 1L(停售),"1,200",980,0
G0199001,卡魯哇咖啡香甜酒700ML,0,0,0
G0199002,MB黑醋栗香甜酒700ML,570,0,0
G0201001,澤之鶴1999年古酒浸釀梅酒,"1,000",755,950
G0201002,澤之鶴特別純米酒 實樂300ML,0,0,0
G0201003,澤之鶴特別純米酒 實樂720ML,555,472,544
G0201004,澤之鶴特別純米酒 實樂1.8L,"1,300","1,105",1274
G0201005,澤之鶴純米大吟醸敏馬720ML,"1,950","1,658",1911
G0201006,澤之鶴純米酒10.5 300ML,0,0,0
G0201007,澤之鶴茜300ML,0,0,0
G0201008,澤之鶴SHUSHU 180ML,185,157,181
G0201009,澤之鶴純米樽酒180ML,160,136,157
G0201010,澤之鶴1996年古酒浸釀梅酒,"1,550","1,170",1480
G0201011,澤之鶴古酒浸釀梅酒(不分年份),"1,000",850,980
G0201012,澤之鶴純米大吟釀原酒瑞兆720ML(原廠停售),"1,600","1,100",1500
G0201013,澤之鶴播州産山田錦生貯藏酒300ML,300,220,280
G0201014,澤之鶴播州産山田錦生貯藏酒720ML,600,500,580
G0201015,頑固一徹 純米酒1800ML-停用,0,0,0
G0201016,頑固一徹 純米大吟釀720ML,0,0,0
G0201017,頑固一徹 純米大吟釀300ML,0,0,0
G0201018,頑固一徹 梅酒180ML-停用,0,0,0
G0201019,頑固一徹 柚子酒180ML-停用,0,0,0
G0201020,Kurand 29純米吟釀,980,600,860
G0201021,Kurand MatCheese,0,0,0
G0201022,Kurand 金銀 -KEEN GUIN- 純米大吟釀,"1,680","1,000",1500
G0201023,Kurand 酒裏劍,980,600,860
G0201024,Kurand Single Origine Sake 津南 純米吟醸,0,0,0
G0301001,安提卡紅酒750ML,0,0,0
G0301002,多利金城堡紅酒750ml,0,0,0
G0301003,羅卡紅酒,0,0,0
G0301004,雷馬紅酒,0,0,0
G0301005,東遠紅波特酒750ML,0,0,0
G0301006,義大利CANTINE RONCO紅葡萄酒5公升,950,920,0
G0302001,東遠雪莉酒Sherry Pale Dry750ML,0,0,0
G0302002,東遠雪莉酒Sherry Medium750ML,0,0,0
G0302003,義大利CANTINE RONCO白葡萄酒5公升,950,920,0
G0401001,玉泉清酒0.6L,165,0,0
G0401004,玉山蘭姆酒750ML,300,0,0
G0499001,百家得蘭姆酒1L,0,0,0
G0499002,茴香酒700ML,0,0,0
G0499003,海利克銀色龍舌蘭700ML,0,0,0
G0499004,貝里斯奶酒700ML,525,0,0
G0499005,瑞典伏特加750ML,0,0,0
G0499006,法國保樂茴香利口酒40%,714,0,0
G0501001,法國沛綠雅氣泡天然礦泉水(葡萄柚)750ML(玻璃)-停用,64,0,0
G0501002,【停售】法國沛綠雅氣泡天然礦泉水330ML(玻璃),"1,010",950,0
G0501003,【停售】法國沛綠雅氣泡天然礦泉水(檸檬)330ML(玻璃),"1,100","1,100",0
G0501004,法國沛綠雅氣泡天然礦泉水250ML(鋁罐)-停用,27,0,0
G0501005,聖沛黎洛氣泡水果水(萊姆)200ML-停用,42,0,0
G0501006,聖沛黎洛氣泡水果水(紅橙)200ML-停用,42,0,0
G0501007,法維多Vittel礦泉水1.5L-停用,0,0,0
G0501008,法維多Vittel礦泉水330ML-停用,28,0,0
G0501009,法國沛綠雅氣泡天然礦泉水(葡萄柚)330ML(玻璃)-停用,42,0,1008
G0501010,【停售】法國沛綠雅氣泡天然礦泉水(葡萄柚)330ML(玻璃),"1,100","1,100",0
G0501011,法國沛綠雅氣泡天然礦泉水330ML(玻璃)-停用,0,0,0
G0501012,法國沛綠雅氣泡天然礦泉水750ML(玻璃)-停用,0,0,0
G0501013,法國沛綠雅氣泡天然礦泉水(葡萄柚)750ML(玻璃)(廠商停售),762,0,762
G0501014,【停售】法國沛綠雅氣泡天然礦泉水250ML(鋁罐),830,0,0
G0501015,聖沛黎洛氣泡水果水(萊姆)200ML,"1,008",0,1008
G0501016,聖沛黎洛氣泡水果水(紅橙)200ML,"1,008",0,1008
G0501017,法維多Vittel礦泉水1.5L,0,0,0
G0501018,法維多Vittel礦泉水330ML,672,0,672
G0501019,法國沛綠雅氣泡天然礦泉水330ML(玻璃)-品號重複停用,0,0,0
G0501020,【停售】法國沛綠雅氣泡天然礦泉水750ML(玻璃),750,730,0
G0501021,東遠西班牙維奇嘉泰蘭氣泡礦泉水250g,0,0,0
G0501022,法國格拉斯玫瑰水250ML,0,0,0
G0501023,【停售】法國沛綠雅氣泡天然礦泉水(葡萄柚)250ML(鋁罐),920,900,0
G0501024,法國沛綠雅氣泡天然礦泉水(橘子)250ML(鋁罐)(廠商停售),900,0,0
G0501025,法國沛綠雅氣泡天然礦泉水(青蘋果)250ML(鋁罐)(廠商停售),900,0,0
G0501026,【停售】法國沛綠雅氣泡天然礦泉水(草莓)250ML(鋁罐),900,0,0
G0501027,法國沛綠雅氣泡天然礦泉水(檸檬)330ML(鋁罐)(廠商停售),785,0,0
G0501028,【停售】法國沛綠雅氣泡天然礦泉水(萊姆)250ML(鋁罐),950,900,0
G0502001,柚子屋本店100%柚子汁1.8L,"3,000","2,900",2940
G0502002,柚子屋本店100%柚子汁720ML,"1,300","1,250",1275
G0502003,大長檸檬汁500ML-停止販售停用,590,0,0
G0502004,檸檬果露,140,0,137
G0502005,大長檸檬汁100ML-停止販售停用,150,0,0
G0502006,加倉之里 柚子汁100% 180ML-停用,0,0,0
G0502007,純在 鳳梨汁235ML(停售),66,0,0
G0502008,純在 椰子水235ML(停售),74,0,0
G0502009,純在 甜菜根235ML(停售),66,0,0
G0502010,純在 胡蘿蔔綜合汁235ML(停售),66,0,0
G0502011,純在 西瓜薄荷汁235ML(停售),66,0,0
G0502012,純在 蔬菜綜合果汁235ML(停售),74,0,0
G0502013,純在 鳳梨汁960ML(停售),193,0,0
G0502014,純在 甜菜根960ML(停售),193,0,0
G0502015,純在 胡蘿蔔綜合果汁960ML(停售),193,0,0
G0502016,純在 西瓜薄荷汁960ML(停售),193,0,0
G0502017,純在 蔬菜綜合果汁(停售),253,0,0
G0502018,純在 椰子水960ML(停售),253,0,0
G0502019,台灣焙樂道櫻桃濃縮果汁1K,0,0,0
G0502020,純在 紅龍果綜合汁235ML(停售),74,0,0
G0502021,純在 蜂蜜檸檬柳橙汁235ML(停售),50,0,0
G0502022,梅爾檸檬冷凍原汁450cc,125,105,120
G0502023,純在 柳橙百香果汁235ML(停售),66,0,0
G0502024,柚子屋本店100%酸橘汁720ML,950,700,800
G0502026,柚子屋本店100%柚子汁18KG,"19,245","15,636",18396
G0502027,柚子屋本店100%柚子汁18KG,"19,245","15,636",18396
G0502028,愛媛果汁100%柚子汁1KG,"1,200",960,1170
G0503001,丸米甜酒風味米麴飲-原味125ml(成箱銷售),60,50,55
G0503002,丸米甜酒風味米麴飲-原味1000ml,200,175,190
G0503003,丸米甜酒風味米麴飲-生薑口味125ml(成箱銷售),60,50,55
G0503004,丸米甜酒風味米麴飲-生薑口味1000ml,200,175,190
G0503005,丸米甜酒風味米麴飲-豆乳口味125ml(成箱銷售),60,50,55
G0503006,丸米甜酒風味米麴飲-豆乳口味1000ml,200,175,190
G0503007,丸米甜酒風味米麴飲-抹茶口味125ml(成箱銷售),65,52,60
G0503008,丸米甜酒風味米麴飲-柚子口味125ml(成箱銷售),60,50,55
G0599001,喜願小麥醇汁330ML,48,0,0
G0599002,可爾必思乳酸菌發酵乳1500ML(停售),210,0,0
G0599003,秋田大地甘酒米麴飲料(廠商停售),260,230,250
G0601001,森半抹茶粉(綠藻)500G,"2,730","2,325",2675
G0601002,森半抹茶粉(不含綠藻)500G,"1,800",0,1780
G0601003,森半焙茶粉500G,"2,510","2,315",2460
G0601004,森半有機抹茶粉30G,0,0,0
G0601005,丸久小山園抹茶(若竹)1K,"4,800",0,0
G0601006,丸久小山園抹茶(天授)100G-停止進貨停用,0,0,0
G0601007,靜岡浜佐園抹茶粉B 1KG,"4,600","4,200",4500
G0601008,靜岡浜佐園抹茶MA 1K-停止進貨停用,"2,300",0,0
G0601009,寶珍綠抹茶AA3號500G,375,0,0
G0601010,森半焙茶葉150G(廠商停售),280,0,0
G0601011,丸久小山園抹茶牛奶-停止進貨停用,0,0,0
G0601012,丸久小山園抹茶牛奶1K(重複品號-停用),0,0,0
G0601013,Tsujiri抹茶牛奶粉500G-停止進貨停用,550,0,0
G0601014,抹茶粉A0013-停止進貨停用,550,0,0
G0601015,丸久小山園抹茶(綠樹)1K-停止進貨停用,"4,700",0,0
G0601016,丸久小山園抹茶(若竹)100G,500,0,0
G0601017,森半抹茶粉MOK-4,"2,000",0,0
G0601018,丸久小山園抹茶(抹茶-洛綠)1KG,"9,200","8,200",9015
G0601019,滿壽多園 靜岡抹茶粉1K,"1,800","1,530",1765
G0601020,滿壽多園 靜岡綠茶包4G,"1,550","1,320",1520
G0601021,滿壽多園 靜岡焙茶粉1K,"1,600","1,430",1600
G0601022,森田園宇治抹茶 利休500G,"3,300","2,805",3235
G0601023,滿壽多園 靜岡焙茶包4G,"1,300",970,1120
G0601024,森半PCT-3抹茶粉500G,"1,250",0,0
G0601025,森半PCT-3抹茶粉5KG,"12,500",0,0
G0601026,丸久小山園抹茶(含綠藻)1KG,"4,900","4,300",4800
G0601027,丸久小山園含糖抹茶(特選)200G,480,425,475
G0602001,立頓精選紅茶20G*10,75,0,0
G0602002,寶珍伯爵紅茶600G,320,0,0
G0602003,唐寧歐式大吉嶺100G,310,0,0
G0602004,唐寧皇家伯爵茶500G,"1,030",0,0
G0602005,唐寧英倫早餐茶500G,"1,025",0,0
G0602006,昆布茶500G 2入-停止進貨停用,0,0,0
G0602007,昆布茶60G-停用,0,0,0
G0602008,唐寧仕女伯爵茶50G,0,0,0
G0602009,唐寧香甜蜜桃茶50G,0,0,0
G0602010,擂茶粉無奶精,0,0,0
G0602011,唐寧四紅果茶50G,0,0,0
G0602012,唐寧綜合野莓茶50G,235,0,220
G0602013,唐寧熱帶風情茶50G,0,0,0
G0602014,唐寧草莓芒果茶50G,0,0,0
G0602015,【停售】舞茶有機綠茶粉500G,"1,400","1,200",0
G0602016,舞茶有機紅玉茶粉500G,"1,400","1,200",0
G0602017,舞茶蜜香紅茶粉500G,"1,400","1,200",0
G0602018,舞茶紅烏龍茶粉500G,"1,250",0,0
G0602019,舞茶和風煎茶粉500G,700,600,0
G0602020,舞茶日式玄米茶粉500G,700,600,0
G0602021,舞茶柚香金萱茶粉500G,"1,250",0,0
G0602022,舞茶蜜香紅茶粉50G,220,195,215
G0602023,舞茶有機紅玉茶粉50G,235,0,230
G0602024,舞茶柚香金萱茶粉50G,220,0,215
G0602025,【停售】舞茶和風煎茶粉50G,100,95,0
G0602026,舞茶日式玄米茶粉50G,100,0,95
G0602027,【停售】舞茶有機綠茶粉50G,235,0,230
G0602028,【停售】舞茶武夷茶粉50G-廠商停售停用,220,0,215
G0602029,舞茶紅烏龍茶粉50G,220,0,215
G0602030,舞茶炭焙烏龍茶粉50G,220,0,215
G0602031,舞茶炭焙烏龍茶粉500G,"1,500","1,300",0
G0602032,【停售】舞茶紅烏龍原片立體茶包3G,900,0,0
G0602033,【停售】舞茶柚香金萱原片立體茶包3G,900,0,0
G0602034,【停售】舞茶炭焙烏龍原片立體茶包3G,900,0,0
G0602035,【停售】舞茶和風煎茶茶葉300G,450,0,0
G0602036,舞茶日式玄米茶葉300G,450,0,0
G0602037,麗采蝶茶館有機阿薩姆貝爾瑟瑞 CTC紅茶葉,500,0,0
G0602038,【停售】舞茶日式玄米原片立體茶包2.5G,450,360,0
G0602039,【停售】舞茶武夷茶粉500G-廠商停售停用,"1,400",0,0
G0602040,舞茶文山包種茶粉500G,"1,250","1,100",0
G0602041,舞茶四季春茶粉500G,"1,100",900,0
G0602042,舞茶鐵觀音茶粉500G,"1,300","1,150",0
G0602043,【停售】舞茶蜜香紅茶茶葉300G,"1,200",0,0
G0602044,舞茶柚香金萱茶葉300G,"1,200",0,0
G0602045,舞茶紅烏龍茶葉300G,"1,200",0,0
G0602046,舞茶東方美人茶粉500G,"1,500","1,350",0
G0602047,【停售】舞茶和風煎茶原片立體茶包2.5G,450,360,0
G0602048,【停售】舞茶四季春原片立體茶包3G0,900,0,0
G0602049,【停售】舞茶蜜香紅茶原片立體茶包2.5G,"1,000",0,0
G0602050,【停售】舞茶紅烏龍原片立體茶包3G,270,220,0
G0602051,【停售】舞茶蜜香紅茶原片立體茶包3G,270,220,0
G0602052,【停售】舞茶柚香金萱原片立體茶包3G,270,220,0
G0602053,【停售】舞茶日式玄米原片立體茶包3G,200,160,0
G0602054,小田垣商店 兵庫縣產丹波黑豆茶120G,420,340,400
G0602055,小田垣商店 丹波篠山產黑豆茶36G,240,185,220
G0602056,【停售】舞茶有機紅玉原片立體茶包2.5G,"1,000",0,0
G0602057,【停售】舞茶炭焙烏龍茶葉300G,"1,400",0,0
G0602058,【停售】舞茶洛神花粉50G,220,0,215
G0602059,舞茶洛神花粉500G,750,0,0
G0602060,舞茶茉莉綠茶粉500G,"1,400","1,200",0
G0602061,舞茶鐵觀音茶粉50G,220,195,215
G0602062,舞茶焙茶茶粉50G,100,0,95
G0602063,舞茶和風煎茶角500G,700,600,0
G0602064,舞茶炭焙烏龍茶角500G,"1,500","1,300",0
G0602065,【停售】舞茶鐵觀音茶角500G,"1,300","1,150",0
G0602066,舞茶阿薩姆茶粉500G,700,600,0
G0602067,舞茶伯爵茶粉500G,700,550,0
G0602068,舞茶伯爵茶角500G,700,0,0
G0602069,舞茶焙茶茶粉500G,700,600,0
G0602070,【停售】舞茶鐵觀音原片立體茶包3G,900,0,0
G0602071,【停售】舞茶有機金萱茶葉300G,"1,400",0,0
G0602072,【停售】舞茶有機紅玉茶葉300G,"1,400",0,0
G0602073,【停售】舞茶文山包種茶茶包50入,900,750,0
G0602074,【停售】舞茶焙茶茶葉300G,450,360,0
G0602075,舞茶鐵觀音茶葉300G,"1,100",900,0
G0602076,【停售】舞茶文山包種茶茶葉300G,900,750,0
G0602077,【停售】舞茶焙茶茶葉1KG,"1,400",0,0
G0602078,舞茶有機紅玉茶粉1KG(停用),"2,800",0,0
G0602079,【停售】舞茶文山包種茶茶粉50G,220,0,215
G0602080,【停售】舞茶阿薩姆茶角500G,714,700,700
G0602081,【停售】舞茶紅烏龍茶葉1KG,"3,600",0,0
G0602082,【停售】舞茶有機綠茶茶葉300G,"1,400","1,150",0
G0602083,【停售】舞茶四季春茶粉50G,220,195,0
G0602084,【停售】舞茶柚香金萱茶粉1KG,"2,200",0,0
G0602085,【停售】舞茶蜜香紅茶茶葉500G,"1,800",0,0
G0602086,【停售】舞茶柚香金萱茶葉1KG,"3,600",0,0
G0602087,【停售】舞茶咖啡烏龍茶粉 (炭焙烏龍)50G,220,0,215
G0602088,【停售】舞茶柚香金萱原片立體茶包,"2,000",0,0
G0602089,舞茶炭焙烏龍立體茶包(單包隨手包),"7,500",0,0
G0602090,舞茶清香綠茶立體茶包(單包隨手包),"7,500",0,0
G0602091,舞茶蜜窖紅茶立體茶包(單包隨手包),"7,500",0,0
G0602092,【停售】舞茶文山包種原片立體茶包,900,0,0
G0602093,舞茶日式玄米原片立體茶包,450,0,0
G0602094,【停售】舞茶玉米鬚茶原片立體茶包,850,0,0
G0602095,【停售】舞茶有機烏龍原片立體茶包,"1,000",0,0
G0602096,【停售】舞茶和風煎茶原片立體茶包,450,0,0
G0602097,【停售】舞茶苦蕎桂花原片立體茶包,850,0,0
G0602098,【停售】舞茶茉莉綠茶原片立體茶包,850,0,0
G0602099,【停售】舞茶桂花包種原片立體茶包,850,0,0
G0602100,【停售】舞茶棗杞牛蒡茶原片立體茶包,850,0,0
G0602101,【停售】舞茶菊花烏龍原片立體茶包,850,0,0
G0602102,【停售】舞茶黑豆黑米原片立體茶包,850,0,0
G0602103,【停售】舞茶東方美人茶角500G,"1,570",0,0
G0602104,昆布茶,800,640,700
G0602105,伯爵紅茶粉,"1,365",990,1300
G0602106,舞茶馬告粉500G,"1,600","1,500",0
G0602107,舞茶碧螺春茶粉500G,"1,457","1,238",1428
G0602108,【停售】舞茶柚香紅茶茶粉500G,"1,180","1,085",0
G0602109,舞茶咖啡烏龍茶粉500G,"1,500","1,275",0
G0602110,舞茶炭焙烏龍茶粉GT507 5KG,"5,600","4,760",5320
G0602111,舞茶炭焙烏龍茶角GT507 5KG,"5,600","4,760",5320
G0603001,台灣雀巢經典咖啡(黑色)500G,415,0,410
G0603002,台灣雀巢金牌咖啡480G-此規格停售,720,0,0
G0603003,台灣雀巢金牌咖啡(金色)440G廠商規格轉換(停用),665,0,0
G0603004,台灣雀巢金牌咖啡(金色)230G,460,0,455
G0603005,早和果樹園有田柑橘汁180ml,120,105,115
G0603006,柚子屋本店100%酢橘汁200ML,0,270,259
G0603007,伊良手工精釀可樂250ml,0,0,0
H0101001,TUONO西西里杏仁粒1K,0,0,0
H0101002,AVOLA西西里杏仁粒1K,0,0,0
H0101003,PEELED AVOLA西西里杏仁粒1K,0,0,0
H0101004,藍鑽BD杏仁粒(加州特級)25/27 50lb,"9,000",0,0
H0101005,藍鑽BD杏仁粒(加州特級)1K,275,0,0
H0101006,藍鑽BD杏仁條25lb,"5,035",0,0
H0101007,藍鑽BD杏仁條1KG,480,0,0
H0101008,藍鑽BD杏仁片25lb,"4,765",0,0
H0101009,藍鑽BD杏仁片1KG,455,0,0
H0101010,藍鑽BD杏仁厚片25lb,"4,765",0,0
H0101011,藍鑽BD杏仁厚片1KG,455,0,0
H0101012,藍鑽BD杏仁角25lb,"5,035",0,0
H0101013,藍鑽BD杏仁角1KG,480,0,0
H0101014,藍鑽BD馬卡龍杏仁粉25lb,"3,500",0,3500
H0101015,藍鑽BD馬卡龍杏仁粉1K,360,0,0
H0101016,甘博士馬卡龍杏仁粉25lb,"5,170",0,0
H0101017,甘博士馬卡龍杏仁粉1KG,495,0,0
H0101018,西班牙原產杏仁粉1K,800,0,0
H0101019,優生杏仁粉25lb-停用,"4,600",0,4600
H0101020,優生杏仁粉1K,360,0,317.46
H0101021,鑽石帶皮杏仁片,"4,900",0,0
H0101022,鑽石帶皮杏仁片1K,420,0,0
H0101023,加州卡美特級杏仁粒50磅,"8,165",0,0
H0101024,加州卡美特級杏仁粒1KG,390,0,0
H0101025,東遠西班牙杏仁粉300G,0,0,0
H0101026,東遠杏仁粉1KG,0,0,0
H0101027,NPX杏仁粒23/25 50磅,0,0,0
H0101028,NPX杏仁粒23/25 1KG,450,0,0
H0101029,聯馥西班牙杏仁粉1K,0,0,0
H0101030,克里特西班牙MARCONA帶皮杏仁粒,650,555,640
H0101031,克里特西班牙MARCONA杏仁粉,600,550,580
H0101032,克里特西班牙PLANETA杏仁粉,650,555,640
H0101033,克里特西班牙帶皮榛果粒,550,500,530
H0101034,克里特西班牙帶皮榛果粉(停用),650,570,630
H0101035,克里特伊朗開心果粒,"1,450","1,250",1425
H0101036,甘博士杏仁粉(標準版本),"3,600",0,0
H0101037,甘博士杏仁粉(標準版本),320,0,0
H0101038,克里特西班牙MARCONA脫皮杏仁粒,600,530,580
H0101039,克里特焦糖白芝麻粒,500,440,480
H0101040,克里特西班牙裹糖杏仁粒,650,570,630
H0101041,加州杏仁粉(標準版本)25磅,"5,000",0,0
H0101042,加州杏仁粉(標準版本)1KG,480,0,0
H0101043,【停售】加州杏仁粉(馬卡龍),"4,000",0,0
H0101044,加州杏仁粉(馬卡龍),400,0,0
H0101045,克里特西班牙MARCONA帶皮杏仁粉,650,590,630
H0101046,克里特西班牙帶皮開心果粒 1KG,"1,860","1,590",1830
H0101047,克里特西班牙BELONA脫皮杏仁粒,800,700,785
H0101048,南杏杏仁粉,665,0,655
H0102001,加州1/2核桃25lb(20%),"4,490",0,0
H0102002,加州1/2核桃1KG,425,0,0
H0102003,加州1/8核桃30lb,"5,580","5,200",0
H0102004,加州1/8核桃1KG,440,420,0
H0102005,加州1/16核桃30lb,"5,990",0,0
H0102006,加州1/16核桃1K-不零售停用,350,0,0
H0102007,加州1/16核桃(力奇旺)30lb-品號轉換停用,"4,500",0,4500
H0102008,Mid Valley加州1/16核桃-品號轉換停用,"4,500",0,4500
H0102009,加州1/2核桃25lb(85%),"4,300",0,4300
H0102010,Mid Valley加州1/8核桃 30磅,"3,800",0,3800
H0102011,加州1/8核桃(力奇旺)30磅,"3,800",0,3800
H0102012,1/8蜜核桃,655,0,645
H0103001,胡桃30lb,"9,120",0,0
H0103002,胡桃1KG,730,645,0
H0104001,夏威夷果4號(半顆)25lb,"8,470",0,0
H0104002,夏威夷果4號(半顆)1K,830,0,0
H0105001,脫皮榛果粒10K,"9,000",0,0
H0105002,脫皮榛果粒1KG,950,0,0
H0105003,榛果粉1KG,980,0,0
H0105004,生榛果(帶皮)1K,0,0,0
H0105005,脫皮榛果粒25KG,0,0,0
H0106001,伊朗A級開心果1K,"2,200",0,0
H0106002,翠綠開心果S級(脫殼) 1K,"2,000",0,0
H0107001,黃金無花果1號12.5K-停止進貨停用,600,0,0
H0107002,黃金無花果1號1K-停止進貨停用,0,0,0
H0107003,黃金無花果2號12.5K-規格轉換停用,500,0,500
H0107004,黃金無花果2號1KG(停用),530,0,500
H0107005,黃金無花果2號10K(成箱)-單位變更停用,500,0,500
H0107006,黃金無花果1KG,540,460,0
H0107007,黃金無花果10KG(停售),"5,240",0,0
H0108001,松子1斤-品換轉換停用,700,0,0
H0108002,松子1KG,"1,500",0,0
H0108003,松子12.5KG,"16,700",0,16700
H0109001,腰果粒18.9斤-規格停用,290,0,0
H0109002,腰果粒1KG,500,0,0
H0109003,腰果片1斤-停止零售停用,270,0,0
H0109004,腰果片1KG-停止零售停用,450,0,0
H0109005,腰果片10.5K,"4,100",0,4100
H0109006,腰果粒18.9斤(桶),"5,015",0,4915
H0109007,腰果片10.885KG,"4,100",0,0
H0109008,腰果粒,"4,975",0,4880
H0199001,純花生粉5斤/包 (規格轉換停止進貨),580,0,0
H0199002,純花生粉(細)5斤/包-停止進貨停用,580,0,0
H0199003,純花生粉(粗)5斤/包,0,0,0
H0199004,台灣花生粉1KG,290,0,0
H0199005,台灣花生粉20KG,0,0,0
H0199006,Crit D'or 堅果 新品樣品進貨,1,0,0
H0201001,長榮非基改黃豆(停售),"1,400",0,0
H0201002,長榮非基改黃豆1KG(停售),40,0,0
H0201003,福壽特選黃豆(停售),820,0,0
H0201004,福壽特選黃豆1K-停止零售停用,25,0,0
H0201005,握沃高雄9號乾燥黃豆1K,230,0,0
H0201006,登農黃豆粉30K,"3,000",0,0
H0201007,登農黃豆粉1K,135,0,0
H0201008,三宜養蜂黃豆粉30KG(蜜蜂食用),"1,300",0,1300
H0201009,DG非基改黃豆-停止進貨停用,800,0,0
H0201010,DG非基改黃豆1KG-停止進貨停用,40,0,0
H0201011,握沃金黃大豆500G,0,0,0
H0201012,握沃香姬大豆500G,0,0,0
H0201013,黑須皮去大豆粉20K,0,0,0
H0201014,非基改選黃豆(Sevita),0,0,0
H0201015,非基改選黃豆(Sevita)1KG,40,0,0
H0202001,信成青鷹綠豆30K-已停產,"1,950",0,0
H0202002,信成青鷹綠豆1K-已停產,75,0,0
H0202003,大毛力毛綠豆30KG(停售),"2,400",0,0
H0202004,大毛力毛綠豆1K,85,0,0
H0202005,信成綠豆仁30K,"2,600",0,0
H0202006,信成綠豆仁1斤,60,0,0
H0202007,長榮蓮花綠豆仁30K-停止進貨停用,"2,700",0,0
H0202008,長榮蓮花綠豆仁1斤-停止進貨停用,0,0,0
H0202009,碗豆粉1K,67,0,0
H0202010,碗豆粉21K,0,0,0
H0202011,澳洲油綠豆25K,"1,800",0,1800
H0202012,黑鷹油綠豆30K,"1,800",0,1800
H0203001,信成台灣特級A紅豆30K,"3,365",0,0
H0203002,信成進口紅豆1斤-無零售停用,70,0,0
H0203003,長榮777本地紅豆30KG,"6,490","5,520",0
